,Ticker,E50.PA,E50.PA.1,E50.PA.2,E50.PA.3,E50.PA.4,E50.PA.5,ANX.PA,ANX.PA.1,ANX.PA.2,ANX.PA.3,ANX.PA.4,ES5.PA,ES5.PA.1,ES5.PA.2,ES5.PA.3,ES5.PA.4,ES5.PA.5
1005,2023-11-24,Open,High,Low,Close,Adj Close,Volume,166.0,166.1199951171875,165.17999267578125,165.33999633789062,2263,Open,High,Low,Close,Adj Close,Volume
1006,2023-11-27,Open,High,Low,Close,Adj Close,Volume,165.02000427246094,165.72000122070312,164.94000244140625,165.5800018310547,2423,Open,High,Low,Close,Adj Close,Volume
1007,2023-11-28,Open,High,Low,Close,Adj Close,Volume,164.97999572753906,165.0399932861328,164.39999389648438,165.0399932861328,999,Open,High,Low,Close,Adj Close,Volume
1008,2023-11-29,Open,High,Low,Close,Adj Close,Volume,165.25999450683594,166.36000061035156,165.24000549316406,165.39999389648438,6749,Open,High,Low,Close,Adj Close,Volume
1009,2023-11-30,Open,High,Low,Close,Adj Close,Volume,165.86000061035156,166.33999633789062,164.6199951171875,164.67999267578125,5926,Open,High,Low,Close,Adj Close,Volume
1010,2023-12-01,Open,High,Low,Close,Adj Close,Volume,165.66000366210938,166.1999969482422,165.39999389648438,165.9600067138672,11943,Open,High,Low,Close,Adj Close,Volume
1011,2023-12-04,Open,High,Low,Close,Adj Close,Volume,166.1199951171875,166.3800048828125,164.44000244140625,164.6999969482422,5183,Open,High,Low,Close,Adj Close,Volume
1012,2023-12-05,Open,High,Low,Close,Adj Close,Volume,164.9600067138672,166.97999572753906,164.6999969482422,166.32000732421875,7736,Open,High,Low,Close,Adj Close,Volume
1013,2023-12-06,Open,High,Low,Close,Adj Close,Volume,167.4600067138672,167.6199951171875,166.39999389648438,166.4199981689453,4524,Open,High,Low,Close,Adj Close,Volume
1014,2023-12-07,Open,High,Low,Close,Adj Close,Volume,166.1199951171875,167.77999877929688,166.0399932861328,167.4199981689453,4084,Open,High,Low,Close,Adj Close,Volume
1015,2023-12-08,Open,High,Low,Close,Adj Close,Volume,167.94000244140625,169.02000427246094,167.3800048828125,169.02000427246094,9704,Open,High,Low,Close,Adj Close,Volume
1016,2023-12-11,Open,High,Low,Close,Adj Close,Volume,169.1199951171875,170.5800018310547,168.6999969482422,170.0,2841,Open,High,Low,Close,Adj Close,Volume
1017,2023-12-12,Open,High,Low,Close,Adj Close,Volume,170.6999969482422,171.0399932861328,170.13999938964844,170.82000732421875,12438,Open,High,Low,Close,Adj Close,Volume
1018,2023-12-13,Open,High,Low,Close,Adj Close,Volume,172.05999755859375,172.3800048828125,171.9600067138672,172.16000366210938,1110,Open,High,Low,Close,Adj Close,Volume
1019,2023-12-14,Open,High,Low,Close,Adj Close,Volume,173.27999877929688,173.32000732421875,170.33999633789062,170.33999633789062,7016,Open,High,Low,Close,Adj Close,Volume
1020,2023-12-15,Open,High,Low,Close,Adj Close,Volume,170.97999572753906,173.0800018310547,170.8000030517578,173.0800018310547,14641,Open,High,Low,Close,Adj Close,Volume
1021,2023-12-18,Open,High,Low,Close,Adj Close,Volume,172.55999755859375,173.22000122070312,172.25999450683594,173.05999755859375,29023,Open,High,Low,Close,Adj Close,Volume
1022,2023-12-19,Open,High,Low,Close,Adj Close,Volume,173.33999633789062,173.55999755859375,173.0,173.36000061035156,8186,Open,High,Low,Close,Adj Close,Volume
1023,2023-12-20,Open,High,Low,Close,Adj Close,Volume,173.77999877929688,174.1199951171875,173.27999877929688,173.8000030517578,17041,Open,High,Low,Close,Adj Close,Volume
1024,2023-12-21,Open,High,Low,Close,Adj Close,Volume,172.75999450683594,172.83999633789062,171.8000030517578,172.25999450683594,6180,Open,High,Low,Close,Adj Close,Volume
1025,2023-12-22,Open,High,Low,Close,Adj Close,Volume,172.32000732421875,173.0,171.94000244140625,172.6999969482422,16853,Open,High,Low,Close,Adj Close,Volume
1026,2023-12-27,Open,High,Low,Close,Adj Close,Volume,172.6999969482422,173.32000732421875,171.8800048828125,172.0399932861328,1923,Open,High,Low,Close,Adj Close,Volume
1027,2023-12-28,Open,High,Low,Close,Adj Close,Volume,172.66000366210938,173.24000549316406,172.6199951171875,172.97999572753906,3575,Open,High,Low,Close,Adj Close,Volume
1028,2023-12-29,Open,High,Low,Close,Adj Close,Volume,173.1199951171875,173.66000366210938,171.63999938964844,171.63999938964844,900,Open,High,Low,Close,Adj Close,Volume
1029,2024-01-02,Open,High,Low,Close,Adj Close,Volume,172.94000244140625,173.13999938964844,170.94000244140625,171.67999267578125,4202,Open,High,Low,Close,Adj Close,Volume
1030,2024-01-03,Open,High,Low,Close,Adj Close,Volume,171.0,171.13999938964844,170.3000030517578,170.4600067138672,7728,Open,High,Low,Close,Adj Close,Volume
1031,2024-01-04,Open,High,Low,Close,Adj Close,Volume,170.10000610351562,170.10000610351562,168.5800018310547,169.5800018310547,6059,Open,High,Low,Close,Adj Close,Volume
1032,2024-01-05,Open,High,Low,Close,Adj Close,Volume,168.47999572753906,169.39999389648438,168.33999633789062,169.33999633789062,10611,Open,High,Low,Close,Adj Close,Volume
1033,2024-01-08,Open,High,Low,Close,Adj Close,Volume,168.77999877929688,170.5,168.33999633789062,170.5,8140,Open,High,Low,Close,Adj Close,Volume
1034,2024-01-09,Open,High,Low,Close,Adj Close,Volume,171.77999877929688,172.5800018310547,170.9600067138672,172.5800018310547,6038,Open,High,Low,Close,Adj Close,Volume
1035,2024-01-10,Open,High,Low,Close,Adj Close,Volume,173.25999450683594,173.36000061035156,172.6199951171875,172.83999633789062,17604,Open,High,Low,Close,Adj Close,Volume
1036,2024-01-11,Open,High,Low,Close,Adj Close,Volume,174.3000030517578,174.55999755859375,172.33999633789062,172.33999633789062,11355,Open,High,Low,Close,Adj Close,Volume
1037,2024-01-12,Open,High,Low,Close,Adj Close,Volume,173.4600067138672,174.33999633789062,173.27999877929688,173.94000244140625,21860,Open,High,Low,Close,Adj Close,Volume
1038,2024-01-15,Open,High,Low,Close,Adj Close,Volume,174.3800048828125,174.4199981689453,174.05999755859375,174.10000610351562,4566,Open,High,Low,Close,Adj Close,Volume
1039,2024-01-16,Open,High,Low,Close,Adj Close,Volume,173.4199981689453,175.75999450683594,173.36000061035156,175.67999267578125,6758,Open,High,Low,Close,Adj Close,Volume
1040,2024-01-17,Open,High,Low,Close,Adj Close,Volume,174.17999267578125,174.66000366210938,173.24000549316406,174.25999450683594,14214,Open,High,Low,Close,Adj Close,Volume
1041,2024-01-18,Open,High,Low,Close,Adj Close,Volume,174.6199951171875,176.97999572753906,174.5800018310547,176.97999572753906,11749,Open,High,Low,Close,Adj Close,Volume
1042,2024-01-19,Open,High,Low,Close,Adj Close,Volume,177.72000122070312,178.36000061035156,177.55999755859375,178.36000061035156,3409,Open,High,Low,Close,Adj Close,Volume
1043,2024-01-22,Open,High,Low,Close,Adj Close,Volume,181.10000610351562,181.52000427246094,180.22000122070312,180.66000366210938,6479,Open,High,Low,Close,Adj Close,Volume
1044,2024-01-23,Open,High,Low,Close,Adj Close,Volume,180.33999633789062,181.63999938964844,179.97999572753906,181.1199951171875,3093,Open,High,Low,Close,Adj Close,Volume
1045,2024-01-24,Open,High,Low,Close,Adj Close,Volume,182.52000427246094,183.25999450683594,181.6999969482422,182.86000061035156,10051,Open,High,Low,Close,Adj Close,Volume
1046,2024-01-25,Open,High,Low,Close,Adj Close,Volume,182.13999938964844,184.16000366210938,182.0399932861328,184.02000427246094,4769,Open,High,Low,Close,Adj Close,Volume
1047,2024-01-26,Open,High,Low,Close,Adj Close,Volume,181.94000244140625,182.63999938964844,181.5,182.6199951171875,10064,Open,High,Low,Close,Adj Close,Volume
1048,2024-01-29,Open,High,Low,Close,Adj Close,Volume,182.5,183.1199951171875,182.36000061035156,182.9199981689453,3943,Open,High,Low,Close,Adj Close,Volume
1049,2024-01-30,Open,High,Low,Close,Adj Close,Volume,184.02000427246094,184.4600067138672,183.22000122070312,183.33999633789062,12205,Open,High,Low,Close,Adj Close,Volume
1050,2024-01-31,Open,High,Low,Close,Adj Close,Volume,181.86000061035156,181.9199981689453,179.44000244140625,180.0399932861328,11193,Open,High,Low,Close,Adj Close,Volume
1051,2024-02-01,Open,High,Low,Close,Adj Close,Volume,181.16000366210938,181.25999450683594,179.5399932861328,179.8000030517578,10236,Open,High,Low,Close,Adj Close,Volume
1052,2024-02-02,Open,High,Low,Close,Adj Close,Volume,182.3000030517578,184.60000610351562,182.0,184.60000610351562,7977,Open,High,Low,Close,Adj Close,Volume
1053,2024-02-05,Open,High,Low,Close,Adj Close,Volume,185.10000610351562,186.02000427246094,184.66000366210938,185.44000244140625,8018,Open,High,Low,Close,Adj Close,Volume
1054,2024-02-06,Open,High,Low,Close,Adj Close,Volume,186.25999450683594,186.44000244140625,185.0,185.3000030517578,5218,Open,High,Low,Close,Adj Close,Volume
1055,2024-02-07,Open,High,Low,Close,Adj Close,Volume,184.83999633789062,186.9600067138672,184.83999633789062,186.8000030517578,2035,Open,High,Low,Close,Adj Close,Volume
1056,2024-02-08,Open,High,Low,Close,Adj Close,Volume,186.86000061035156,187.5399932861328,186.72000122070312,187.52000427246094,2477,Open,High,Low,Close,Adj Close,Volume
1057,2024-02-09,Open,High,Low,Close,Adj Close,Volume,187.3800048828125,188.4199981689453,187.1999969482422,188.1999969482422,2275,Open,High,Low,Close,Adj Close,Volume
1058,2024-02-12,Open,High,Low,Close,Adj Close,Volume,188.6199951171875,189.83999633789062,188.5399932861328,189.83999633789062,2683,Open,High,Low,Close,Adj Close,Volume
1059,2024-02-13,Open,High,Low,Close,Adj Close,Volume,188.1999969482422,188.1999969482422,185.6199951171875,186.97999572753906,8519,Open,High,Low,Close,Adj Close,Volume
1060,2024-02-14,Open,High,Low,Close,Adj Close,Volume,187.02000427246094,187.74000549316406,186.6999969482422,186.75999450683594,7354,Open,High,Low,Close,Adj Close,Volume
1061,2024-02-15,Open,High,Low,Close,Adj Close,Volume,188.72000122070312,188.72000122070312,186.8000030517578,187.36000061035156,2987,Open,High,Low,Close,Adj Close,Volume
1062,2024-02-16,Open,High,Low,Close,Adj Close,Volume,188.75999450683594,189.13999938964844,186.22000122070312,187.27999877929688,3293,Open,High,Low,Close,Adj Close,Volume
1063,2024-02-19,Open,High,Low,Close,Adj Close,Volume,186.22000122070312,186.82000732421875,185.94000244140625,186.6999969482422,7519,Open,High,Low,Close,Adj Close,Volume
1064,2024-02-20,Open,High,Low,Close,Adj Close,Volume,185.9199981689453,185.9199981689453,182.8000030517578,183.32000732421875,4476,Open,High,Low,Close,Adj Close,Volume
1065,2024-02-21,Open,High,Low,Close,Adj Close,Volume,183.75999450683594,183.75999450683594,182.5,182.86000061035156,4466,Open,High,Low,Close,Adj Close,Volume
1066,2024-02-22,Open,High,Low,Close,Adj Close,Volume,186.0800018310547,187.89999389648438,185.77999877929688,187.83999633789062,9352,Open,High,Low,Close,Adj Close,Volume
1067,2024-02-23,Open,High,Low,Close,Adj Close,Volume,188.4600067138672,189.17999267578125,187.77999877929688,188.13999938964844,9291,Open,High,Low,Close,Adj Close,Volume
1068,2024-02-26,Open,High,Low,Close,Adj Close,Volume,187.60000610351562,188.22000122070312,187.32000732421875,188.05999755859375,11193,Open,High,Low,Close,Adj Close,Volume
1069,2024-02-27,Open,High,Low,Close,Adj Close,Volume,187.44000244140625,188.02000427246094,186.9600067138672,187.4199981689453,7922,Open,High,Low,Close,Adj Close,Volume
1070,2024-02-28,Open,High,Low,Close,Adj Close,Volume,187.97999572753906,187.97999572753906,186.8800048828125,187.67999267578125,1865,Open,High,Low,Close,Adj Close,Volume
1071,2024-02-29,Open,High,Low,Close,Adj Close,Volume,186.6999969482422,188.86000061035156,186.1999969482422,188.02000427246094,7443,Open,High,Low,Close,Adj Close,Volume
1072,2024-03-01,Open,High,Low,Close,Adj Close,Volume,190.0,190.74000549316406,189.02000427246094,190.55999755859375,52124,Open,High,Low,Close,Adj Close,Volume
1073,2024-03-04,Open,High,Low,Close,Adj Close,Volume,191.5399932861328,191.82000732421875,190.60000610351562,190.83999633789062,5387,Open,High,Low,Close,Adj Close,Volume
1074,2024-03-05,Open,High,Low,Close,Adj Close,Volume,189.89999389648438,189.94000244140625,186.66000366210938,187.17999267578125,5510,Open,High,Low,Close,Adj Close,Volume
1075,2024-03-06,Open,High,Low,Close,Adj Close,Volume,187.9199981689453,188.52000427246094,187.0,187.89999389648438,9528,Open,High,Low,Close,Adj Close,Volume
1076,2024-03-07,Open,High,Low,Close,Adj Close,Volume,186.77999877929688,189.4199981689453,186.60000610351562,189.4199981689453,15491,Open,High,Low,Close,Adj Close,Volume
1077,2024-03-08,Open,High,Low,Close,Adj Close,Volume,189.6999969482422,190.74000549316406,189.0,188.4600067138672,20437,Open,High,Low,Close,Adj Close,Volume
1078,2024-03-11,Open,High,Low,Close,Adj Close,Volume,186.67999267578125,187.0,185.89999389648438,186.5,9597,Open,High,Low,Close,Adj Close,Volume
1079,2024-03-12,Open,High,Low,Close,Adj Close,Volume,187.66000366210938,189.0800018310547,186.5,188.17999267578125,7132,Open,High,Low,Close,Adj Close,Volume
1080,2024-03-13,Open,High,Low,Close,Adj Close,Volume,189.33999633789062,189.33999633789062,187.0,187.36000061035156,4390,Open,High,Low,Close,Adj Close,Volume
1081,2024-03-14,Open,High,Low,Close,Adj Close,Volume,188.3800048828125,188.39999389648438,186.8000030517578,187.6999969482422,21019,Open,High,Low,Close,Adj Close,Volume
1082,2024-03-15,Open,High,Low,Close,Adj Close,Volume,187.47999572753906,188.13999938964844,185.33999633789062,185.5399932861328,19056,Open,High,Low,Close,Adj Close,Volume
1083,2024-03-18,Open,High,Low,Close,Adj Close,Volume,186.75999450683594,188.66000366210938,186.39999389648438,188.3000030517578,9538,Open,High,Low,Close,Adj Close,Volume
1084,2024-03-19,Open,High,Low,Close,Adj Close,Volume,187.72000122070312,188.10000610351562,186.33999633789062,187.55999755859375,9227,Open,High,Low,Close,Adj Close,Volume
1085,2024-03-20,Open,High,Low,Close,Adj Close,Volume,188.27999877929688,189.24000549316406,188.10000610351562,188.44000244140625,7842,Open,High,Low,Close,Adj Close,Volume
1086,2024-03-21,Open,High,Low,Close,Adj Close,Volume,191.17999267578125,192.74000549316406,190.8000030517578,192.86000061035156,5307,Open,High,Low,Close,Adj Close,Volume
1087,2024-03-22,Open,High,Low,Close,Adj Close,Volume,192.1999969482422,192.60000610351562,191.6999969482422,192.25999450683594,5050,Open,High,Low,Close,Adj Close,Volume
1088,2024-03-25,Open,High,Low,Close,Adj Close,Volume,192.22000122070312,192.44000244140625,190.5800018310547,191.39999389648438,12680,Open,High,Low,Close,Adj Close,Volume
1089,2024-03-26,Open,High,Low,Close,Adj Close,Volume,192.1199951171875,192.16000366210938,191.5399932861328,192.1199951171875,2196,Open,High,Low,Close,Adj Close,Volume
1090,2024-03-27,Open,High,Low,Close,Adj Close,Volume,191.5800018310547,192.32000732421875,190.60000610351562,191.10000610351562,3905,Open,High,Low,Close,Adj Close,Volume
1091,2024-03-28,Open,High,Low,Close,Adj Close,Volume,192.27999877929688,192.32000732421875,191.66000366210938,191.66000366210938,4063,Open,High,Low,Close,Adj Close,Volume
1092,2024-04-02,Open,High,Low,Close,Adj Close,Volume,193.4199981689453,193.5,189.60000610351562,190.44000244140625,8117,Open,High,Low,Close,Adj Close,Volume
1093,2024-04-03,Open,High,Low,Close,Adj Close,Volume,190.5,191.25999450683594,189.6999969482422,191.10000610351562,5235,Open,High,Low,Close,Adj Close,Volume
1094,2024-04-04,Open,High,Low,Close,Adj Close,Volume,190.8000030517578,191.60000610351562,190.63999938964844,191.1999969482422,7173,Open,High,Low,Close,Adj Close,Volume
1095,2024-04-05,Open,High,Low,Close,Adj Close,Volume,187.77999877929688,189.89999389648438,187.63999938964844,189.39999389648438,11556,Open,High,Low,Close,Adj Close,Volume
1096,2024-04-08,Open,High,Low,Close,Adj Close,Volume,189.4199981689453,190.32000732421875,189.0,189.66000366210938,6614,Open,High,Low,Close,Adj Close,Volume
1097,2024-04-09,Open,High,Low,Close,Adj Close,Volume,189.60000610351562,189.75999450683594,188.17999267578125,188.52000427246094,2529,Open,High,Low,Close,Adj Close,Volume
1098,2024-04-10,Open,High,Low,Close,Adj Close,Volume,190.0399932861328,190.32000732421875,188.32000732421875,189.82000732421875,14240,Open,High,Low,Close,Adj Close,Volume
1099,2024-04-11,Open,High,Low,Close,Adj Close,Volume,190.66000366210938,191.67999267578125,190.02000427246094,191.5399932861328,10248,Open,High,Low,Close,Adj Close,Volume
1100,2024-04-12,Open,High,Low,Close,Adj Close,Volume,194.44000244140625,194.60000610351562,192.60000610351562,192.86000061035156,9483,Open,High,Low,Close,Adj Close,Volume
1101,2024-04-15,Open,High,Low,Close,Adj Close,Volume,192.8800048828125,193.63999938964844,192.0,192.4600067138672,4964,Open,High,Low,Close,Adj Close,Volume
1102,2024-04-16,Open,High,Low,Close,Adj Close,Volume,189.0,189.5,188.5,189.25999450683594,19336,Open,High,Low,Close,Adj Close,Volume
1103,2024-04-17,Open,High,Low,Close,Adj Close,Volume,188.77999877929688,189.60000610351562,187.60000610351562,187.60000610351562,6331,Open,High,Low,Close,Adj Close,Volume
1104,2024-04-18,Open,High,Low,Close,Adj Close,Volume,187.0399932861328,187.0399932861328,185.63999938964844,186.9600067138672,1350,Open,High,Low,Close,Adj Close,Volume
1105,2024-04-19,Open,High,Low,Close,Adj Close,Volume,184.13999938964844,184.75999450683594,182.75999450683594,182.94000244140625,17285,Open,High,Low,Close,Adj Close,Volume
1106,2024-04-22,Open,High,Low,Close,Adj Close,Volume,182.47999572753906,183.1999969482422,181.47999572753906,182.13999938964844,6682,Open,High,Low,Close,Adj Close,Volume
1107,2024-04-23,Open,High,Low,Close,Adj Close,Volume,183.47999572753906,185.24000549316406,182.89999389648438,185.10000610351562,4714,Open,High,Low,Close,Adj Close,Volume
1108,2024-04-24,Open,High,Low,Close,Adj Close,Volume,186.66000366210938,187.16000366210938,185.9199981689453,186.1999969482422,2515,Open,High,Low,Close,Adj Close,Volume
1109,2024-04-25,Open,High,Low,Close,Adj Close,Volume,183.4199981689453,183.94000244140625,182.33999633789062,182.9199981689453,2574,Open,High,Low,Close,Adj Close,Volume
1110,2024-04-26,Open,High,Low,Close,Adj Close,Volume,186.3800048828125,188.36000061035156,185.94000244140625,188.13999938964844,4071,Open,High,Low,Close,Adj Close,Volume
1111,2024-04-29,Open,High,Low,Close,Adj Close,Volume,188.24000549316406,188.60000610351562,187.60000610351562,187.60000610351562,2180,Open,High,Low,Close,Adj Close,Volume
1112,2024-04-30,Open,High,Low,Close,Adj Close,Volume,188.47999572753906,188.52000427246094,187.10000610351562,187.25999450683594,2377,Open,High,Low,Close,Adj Close,Volume
1113,2024-05-02,Open,High,Low,Close,Adj Close,Volume,184.55999755859375,185.55999755859375,183.83999633789062,184.6999969482422,1295,Open,High,Low,Close,Adj Close,Volume
1114,2024-05-03,Open,High,Low,Close,Adj Close,Volume,186.25999450683594,188.4199981689453,186.24000549316406,188.25999450683594,5213,Open,High,Low,Close,Adj Close,Volume
1115,2024-05-06,Open,High,Low,Close,Adj Close,Volume,188.9199981689453,189.55999755859375,188.66000366210938,189.55999755859375,1544,Open,High,Low,Close,Adj Close,Volume
1116,2024-05-07,Open,High,Low,Close,Adj Close,Volume,190.63999938964844,191.05999755859375,190.1999969482422,191.05999755859375,1149,Open,High,Low,Close,Adj Close,Volume
1117,2024-05-08,Open,High,Low,Close,Adj Close,Volume,191.1999969482422,191.4199981689453,189.94000244140625,190.9600067138672,10419,Open,High,Low,Close,Adj Close,Volume
1118,2024-05-09,Open,High,Low,Close,Adj Close,Volume,190.75999450683594,191.10000610351562,190.10000610351562,190.83999633789062,1064,Open,High,Low,Close,Adj Close,Volume
1119,2024-05-10,Open,High,Low,Close,Adj Close,Volume,191.3800048828125,191.82000732421875,191.05999755859375,191.1999969482422,1743,Open,High,Low,Close,Adj Close,Volume
1120,2024-05-13,Open,High,Low,Close,Adj Close,Volume,191.83999633789062,191.83999633789062,190.89999389648438,191.24000549316406,2482,Open,High,Low,Close,Adj Close,Volume
1121,2024-05-14,Open,High,Low,Close,Adj Close,Volume,191.5399932861328,191.74000549316406,190.89999389648438,191.63999938964844,1988,Open,High,Low,Close,Adj Close,Volume
1122,2024-05-15,Open,High,Low,Close,Adj Close,Volume,192.0800018310547,193.32000732421875,191.94000244140625,193.17999267578125,2282,Open,High,Low,Close,Adj Close,Volume
1123,2024-05-16,Open,High,Low,Close,Adj Close,Volume,194.4199981689453,194.89999389648438,194.39999389648438,194.8000030517578,2781,Open,High,Low,Close,Adj Close,Volume
1124,2024-05-17,Open,High,Low,Close,Adj Close,Volume,194.1999969482422,194.63999938964844,193.9199981689453,193.89999389648438,916,Open,High,Low,Close,Adj Close,Volume
1125,2024-05-20,Open,High,Low,Close,Adj Close,Volume,193.97999572753906,195.1999969482422,193.89999389648438,195.0800018310547,2362,Open,High,Low,Close,Adj Close,Volume
1126,2024-05-21,Open,High,Low,Close,Adj Close,Volume,195.16000366210938,195.32000732421875,194.83999633789062,195.32000732421875,2931,Open,High,Low,Close,Adj Close,Volume
1127,2024-05-22,Open,High,Low,Close,Adj Close,Volume,195.83999633789062,196.6199951171875,195.8000030517578,196.5800018310547,870,Open,High,Low,Close,Adj Close,Volume
1128,2024-05-23,Open,High,Low,Close,Adj Close,Volume,198.0,198.32000732421875,196.5800018310547,197.47999572753906,6997,Open,High,Low,Close,Adj Close,Volume
1129,2024-05-24,Open,High,Low,Close,Adj Close,Volume,195.72000122070312,197.1999969482422,195.4600067138672,197.0399932861328,2353,Open,High,Low,Close,Adj Close,Volume
1130,2024-05-27,Open,High,Low,Close,Adj Close,Volume,196.94000244140625,197.16000366210938,196.5,197.1999969482422,1001,Open,High,Low,Close,Adj Close,Volume
1131,2024-05-28,Open,High,Low,Close,Adj Close,Volume,196.9199981689453,197.5800018310547,196.36000061035156,196.74000549316406,728,Open,High,Low,Close,Adj Close,Volume
1132,2024-05-29,Open,High,Low,Close,Adj Close,Volume,196.8800048828125,197.52000427246094,196.10000610351562,197.10000610351562,3038,Open,High,Low,Close,Adj Close,Volume
1133,2024-05-30,Open,High,Low,Close,Adj Close,Volume,196.0,196.32000732421875,194.63999938964844,195.22000122070312,5691,Open,High,Low,Close,Adj Close,Volume
1134,2024-05-31,Open,High,Low,Close,Adj Close,Volume,194.17999267578125,194.33999633789062,191.22000122070312,191.22000122070312,9267,Open,High,Low,Close,Adj Close,Volume
1135,2024-06-03,Open,High,Low,Close,Adj Close,Volume,194.74000549316406,195.6199951171875,193.44000244140625,193.4600067138672,3339,Open,High,Low,Close,Adj Close,Volume
1136,2024-06-04,Open,High,Low,Close,Adj Close,Volume,193.32000732421875,194.6999969482422,193.0,193.67999267578125,20484,Open,High,Low,Close,Adj Close,Volume
1137,2024-06-05,Open,High,Low,Close,Adj Close,Volume,195.0399932861328,197.77999877929688,194.89999389648438,197.77999877929688,3101,Open,High,Low,Close,Adj Close,Volume
1138,2024-06-06,Open,High,Low,Close,Adj Close,Volume,198.74000549316406,199.17999267578125,198.4600067138672,198.72000122070312,3275,Open,High,Low,Close,Adj Close,Volume
1139,2024-06-07,Open,High,Low,Close,Adj Close,Volume,198.8000030517578,200.35000610351562,198.5,199.9600067138672,1696,Open,High,Low,Close,Adj Close,Volume
1140,2024-06-10,Open,High,Low,Close,Adj Close,Volume,200.60000610351562,201.64999389648438,200.14999389648438,201.64999389648438,2285,Open,High,Low,Close,Adj Close,Volume
1141,2024-06-11,Open,High,Low,Close,Adj Close,Volume,201.14999389648438,202.35000610351562,200.85000610351562,202.25,2154,Open,High,Low,Close,Adj Close,Volume
1142,2024-06-12,Open,High,Low,Close,Adj Close,Volume,203.35000610351562,204.4499969482422,203.10000610351562,204.25,4874,Open,High,Low,Close,Adj Close,Volume
1143,2024-06-13,Open,High,Low,Close,Adj Close,Volume,206.39999389648438,206.64999389648438,205.6999969482422,206.4499969482422,2199,Open,High,Low,Close,Adj Close,Volume
1144,2024-06-14,Open,High,Low,Close,Adj Close,Volume,207.8000030517578,209.0,207.3000030517578,208.25,1017,Open,High,Low,Close,Adj Close,Volume
1145,2024-06-17,Open,High,Low,Close,Adj Close,Volume,209.1999969482422,209.4499969482422,208.25,209.14999389648438,4686,Open,High,Low,Close,Adj Close,Volume
1146,2024-06-18,Open,High,Low,Close,Adj Close,Volume,210.8000030517578,211.60000610351562,210.0,210.10000610351562,3623,Open,High,Low,Close,Adj Close,Volume
1147,2024-06-19,Open,High,Low,Close,Adj Close,Volume,211.14999389648438,211.3000030517578,210.8000030517578,211.0,1161,Open,High,Low,Close,Adj Close,Volume
1148,2024-06-20,Open,High,Low,Close,Adj Close,Volume,212.0500030517578,212.64999389648438,210.39999389648438,211.3000030517578,2695,Open,High,Low,Close,Adj Close,Volume
1149,2024-06-21,Open,High,Low,Close,Adj Close,Volume,209.9499969482422,210.35000610351562,209.0,209.8000030517578,5538,Open,High,Low,Close,Adj Close,Volume
1150,2024-06-24,Open,High,Low,Close,Adj Close,Volume,209.4499969482422,209.60000610351562,207.35000610351562,208.0500030517578,3759,Open,High,Low,Close,Adj Close,Volume
1151,2024-06-25,Open,High,Low,Close,Adj Close,Volume,206.60000610351562,208.64999389648438,206.3000030517578,208.64999389648438,2569,Open,High,Low,Close,Adj Close,Volume
1152,2024-06-26,Open,High,Low,Close,Adj Close,Volume,209.6999969482422,210.39999389648438,209.25,209.35000610351562,5283,Open,High,Low,Close,Adj Close,Volume
1153,2024-06-27,Open,High,Low,Close,Adj Close,Volume,209.5,210.1999969482422,209.14999389648438,209.60000610351562,7862,Open,High,Low,Close,Adj Close,Volume
1154,2024-06-28,Open,High,Low,Close,Adj Close,Volume,211.0,211.3000030517578,210.35000610351562,210.75,1297,Open,High,Low,Close,Adj Close,Volume
1155,2024-07-01,Open,High,Low,Close,Adj Close,Volume,208.64999389648438,208.9499969482422,207.25,208.89999389648438,3397,Open,High,Low,Close,Adj Close,Volume
1156,2024-07-02,Open,High,Low,Close,Adj Close,Volume,209.10000610351562,210.4499969482422,208.5500030517578,210.4499969482422,1182,Open,High,Low,Close,Adj Close,Volume
1157,2024-07-03,Open,High,Low,Close,Adj Close,Volume,211.35000610351562,211.6999969482422,210.4499969482422,211.5500030517578,959,Open,High,Low,Close,Adj Close,Volume
1158,2024-07-04,Open,High,Low,Close,Adj Close,Volume,212.60000610351562,212.60000610351562,211.89999389648438,211.9499969482422,876,Open,High,Low,Close,Adj Close,Volume
1159,2024-07-05,Open,High,Low,Close,Adj Close,Volume,212.4499969482422,213.10000610351562,211.9499969482422,213.39999389648438,1812,Open,High,Low,Close,Adj Close,Volume
1160,2024-07-08,Open,High,Low,Close,Adj Close,Volume,214.0,214.5500030517578,213.60000610351562,214.5500030517578,918,Open,High,Low,Close,Adj Close,Volume
1161,2024-07-09,Open,High,Low,Close,Adj Close,Volume,215.0500030517578,215.5500030517578,215.0500030517578,215.3000030517578,1100,Open,High,Low,Close,Adj Close,Volume
1162,2024-07-10,Open,High,Low,Close,Adj Close,Volume,215.14999389648438,215.9499969482422,215.10000610351562,215.4499969482422,15704,Open,High,Low,Close,Adj Close,Volume
1163,2024-07-11,Open,High,Low,Close,Adj Close,Volume,216.75,216.85000610351562,212.5,212.60000610351562,7463,Open,High,Low,Close,Adj Close,Volume
1164,2024-07-12,Open,High,Low,Close,Adj Close,Volume,211.60000610351562,213.14999389648438,210.85000610351562,213.10000610351562,3458,Open,High,Low,Close,Adj Close,Volume
1165,2024-07-15,Open,High,Low,Close,Adj Close,Volume,213.10000610351562,214.39999389648438,212.64999389648438,213.5500030517578,1691,Open,High,Low,Close,Adj Close,Volume
